LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_SEP,PAYMENT_SEP,TOTAL_DELAY_DAYS,DEFAULT_OCT
0.8421052631578947,2,2,2,2,2,2,1.7266140072065834,1.0895865713397574,6.0,0
-0.42105263157894735,0,0,0,0,0,0,0.08093245008103472,-0.16226297792974823,0.0,0
1.894736842105263,1,2,2,2,2,2,0.828041162494296,0.3186820018650917,5.5,1
0.0,0,0,0,0,0,0,0.35415322644092334,-0.004600559527510102,0.0,0
-0.631578947368421,2,2,3,2,2,0,-0.009118373640898148,0.3186820018650917,5.5,1
-0.3684210526315789,0,0,0,0,0,0,0.487994272496971,-0.02946844886540255,0.0,0
-0.42105263157894735,1,2,0,0,2,0,-0.18583701792204932,-0.5268262356232515,2.5,0
-0.21052631578947367,2,0,0,0,0,0,0.7658253740972102,0.33658688218837424,1.0,1
-0.21052631578947367,0,-1,0,0,-1,0,-0.3254213019054962,-0.25327945290643455,0.0,1
-0.47368421052631576,0,0,0,0,0,0,0.4413560335468035,-0.02946844886540255,0.0,0
0.10526315789473684,1,2,0,0,0,0,1.2688858118420845,-0.5191171899285049,1.5,0
0.7368421052631579,0,0,0,0,0,0,-0.19943197016663258,0.7165682312713708,0.0,0
-0.05263157894736842,0,-1,-1,-1,-1,-1,0.46519440467011786,-0.42984146720547095,0.0,0
-0.10526315789473684,0,0,0,0,0,0,1.0817191950025962,0.46788933789244636,0.0,0
1.894736842105263,-1,-1,2,2,-1,2,-0.34357937469513633,-0.3328566987876904,3.0,0
0.8947368421052632,0,0,0,0,0,0,0.2020124935093544,0.46788933789244636,0.0,0
-0.5789473684210527,2,2,2,2,2,-1,-0.17029093827199346,-0.5268262356232515,5.0,0
1.4736842105263157,-1,-1,0,-1,-1,-2,0.2970512800339874,1.1858253030774013,0.0,0
1.1578947368421053,0,0,0,0,0,0,0.19834626217487766,0.7312402859807274,0.0,0
1.631578947368421,-1,-1,-1,-1,-1,-1,-0.1868597863200793,0.3756294684488654,0.0,1
0.05263157894736842,-1,-1,-1,-1,-1,2,-0.3422261734300505,-0.4084550823748834,1.0,0
1.1578947368421053,-1,-1,-1,-1,-1,-1,-0.295320441206552,-0.02449487099782406,0.0,0
0.7894736842105263,-1,-1,2,-1,-1,-2,-0.2792393750098343,3.327447932856699,1.0,0
-0.3157894736842105,-1,0,0,0,0,0,-0.31574433937028934,-0.02946844886540255,0.0,0
-0.3157894736842105,0,0,0,0,-1,0,0.06187748808081444,-0.12322039166925706,0.0,0
-0.47368421052631576,-1,-1,-1,-1,-1,-1,-0.3066338331786068,1.5120920111905503,0.0,0
0.3157894736842105,0,0,0,0,0,0,1.5909791827293756,2.2588747280074606,0.0,0
-0.631578947368421,0,0,0,0,2,0,-0.12476987711044325,-0.2129934721790488,1.0,0
-0.42105263157894735,0,0,0,0,0,0,0.53554513555615,-0.03120920111905502,0.0,0
-0.47368421052631576,-2,-2,-2,-2,-2,-2,-0.16909508599121992,2.4578178427106,0.0,0
1.894736842105263,0,0,0,0,0,0,2.67542838260979,9.420329499533727,0.0,0
0.3157894736842105,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.4847995026422132,0.0,0
1.1578947368421053,-2,-2,-2,-2,-2,-2,-0.3545465989017041,-0.5268262356232515,0.0,1
1.4736842105263157,0,0,0,0,0,0,2.1020014790804527,0.8152937519428038,0.0,0
-0.47368421052631576,1,2,0,0,0,2,0.019283118027473133,-0.5268262356232515,2.5,1
0.631578947368421,0,0,0,0,0,0,3.5011801173823422,1.9599626981659932,0.0,1
1.4736842105263157,-2,-2,-2,-2,-2,-2,0.37690588957248283,20.47634442026733,0.0,0
1.1578947368421053,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
-0.47368421052631576,1,2,2,3,3,2,0.36327946753103707,-0.02946844886540255,6.5,0
-0.631578947368421,1,2,0,0,0,0,-0.042696646893144306,-0.5268262356232515,1.5,0
-0.47368421052631576,0,0,0,0,0,0,0.45128475445690996,-0.027230338824992227,0.0,0
-0.2631578947368421,-1,-1,-1,-1,-1,-1,-0.30834893710761097,-0.258501709667392,0.0,0
-0.6842105263157895,1,2,0,0,0,0,-0.20478183563325097,-0.5268262356232515,1.5,1
0.2631578947368421,0,0,0,2,0,0,1.6155098893836641,0.6253030774013055,1.0,0
1.1578947368421053,1,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.5,1
0.21052631578947367,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
0.5263157894736842,1,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.5,0
-0.631578947368421,1,2,2,2,0,0,-0.06933582993721775,-0.278147342244327,3.5,0
0.21052631578947367,1,2,2,2,0,0,-0.25700596352650545,-0.5268262356232515,3.5,1
-0.47368421052631576,0,0,0,0,0,0,-0.1642487372744009,-0.20354367423064967,0.0,0
0.0,0,0,0,0,0,0,0.20424684908658913,-0.02946844886540255,0.0,0
-0.631578947368421,0,0,0,0,0,0,-0.1072726700549148,-0.02946844886540255,0.0,0
0.3157894736842105,-1,-1,-1,0,-1,-1,-0.3422733781253442,0.5991917935965185,0.0,1
-0.05263157894736842,-1,-1,-1,-1,-1,-1,-0.33407549604267306,0.39154491762511656,0.0,0
0.3684210526315789,1,2,0,0,-1,-1,-0.25820181580727897,-0.5235934100093255,1.5,1
0.5263157894736842,-1,-1,-1,0,0,0,-0.27066385536481363,3.7671122163506374,0.0,0
0.631578947368421,2,2,0,0,2,0,3.4046465155067422,-0.5268262356232515,3.0,1
0.21052631578947367,-1,-1,-1,-1,-1,-1,-0.17214765628687867,2.407087348461299,0.0,0
0.5263157894736842,0,0,0,-2,-2,-2,0.5366465784463361,0.2202051600870376,0.0,0
0.2631578947368421,0,0,0,-2,-2,-2,0.2824020895945117,0.020267329810382345,0.0,0
0.21052631578947367,0,0,0,0,0,0,0.9796311739807719,0.2209511967671744,0.0,0
0.47368421052631576,1,2,0,0,0,0,1.4317577455037527,0.666832452595586,1.5,0
-0.21052631578947367,-1,-1,-2,-2,-1,-1,-0.32496498985099054,-0.5268262356232515,0.0,0
0.5263157894736842,2,2,2,2,0,0,4.279176435416109,-0.5268262356232515,4.0,0
1.1578947368421053,-2,-2,-2,-2,-2,-2,-0.22128774408761193,0.25502020516008705,0.0,0
-0.47368421052631576,0,0,0,0,0,0,-0.29876638396299154,-0.1538078955548648,0.0,0
0.3157894736842105,0,0,0,0,0,0,2.7476200966122764,1.7087970158532795,0.0,0
-0.15789473684210525,0,0,2,0,0,0,1.4281229839661385,1.2139260180292197,1.0,1
-0.631578947368421,-1,2,2,2,0,0,-0.14782150331219612,-0.5268262356232515,3.0,1
0.42105263157894735,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,1
-0.631578947368421,1,2,0,0,0,0,-0.04919515994524255,-0.5268262356232515,1.5,0
0.10526315789473684,0,0,0,0,-1,0,0.04460056960332321,1.4690705626359963,0.0,0
-0.21052631578947367,1,2,2,2,2,2,0.4530942677765015,0.5643767485234691,5.5,0
0.3157894736842105,2,2,2,2,2,2,2.788389218447595,1.515822194591234,6.0,1
-0.3157894736842105,-1,-1,2,-1,-1,-2,-0.33797775085361825,0.6742928193969537,1.0,0
0.5263157894736842,0,0,0,0,0,0,3.1028196937988763,1.2139260180292197,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.3210155303447516,-0.1264532172831831,0.0,0
-0.3157894736842105,0,0,0,0,0,0,0.9577439302629301,0.2699409387628225,0.0,0
-0.3157894736842105,0,0,0,-1,-1,-1,0.416966940978396,1.9599626981659932,0.0,0
-0.3157894736842105,-1,-1,2,0,0,0,-0.3033609743049109,0.6168479950264222,1.0,0
-0.5789473684210527,-1,2,2,2,-1,2,-0.267280852202099,-0.5268262356232515,4.0,1
0.21052631578947367,-2,-2,-2,-2,-2,-2,-0.30343964879706703,-0.16798259247746347,0.0,0
-0.21052631578947367,1,2,0,0,0,0,0.487585165137759,-0.5253341622629779,1.5,1
-0.3684210526315789,2,2,2,2,2,2,0.11065567321762938,0.05806652160397886,6.0,1
0.3157894736842105,-2,-2,-2,-1,2,2,-0.3497159850833163,-0.5268262356232515,2.0,0
0.10526315789473684,0,0,2,2,2,3,0.9459742262363696,1.7112838047870687,4.5,0
1.0,0,0,0,0,0,0,1.5143502273692824,0.46788933789244636,0.0,0
-0.6842105263157895,-2,-2,-2,-2,-2,-2,-0.2976177363775117,1.2746036680136774,0.0,0
0.10526315789473684,-1,-1,-1,-1,-1,2,-0.3459710792566834,-0.5268262356232515,1.0,0
-0.3157894736842105,0,0,0,0,0,0,0.724190832848174,0.21921044451352192,0.0,0
0.42105263157894735,-2,-2,-2,-1,-1,-1,-0.3497159850833163,-0.32813179981349083,0.0,0
2.263157894736842,0,0,0,-1,0,-1,4.73399367457083,12.023500155424308,0.0,0
0.42105263157894735,2,0,0,0,0,0,2.130827813006467,0.9155113459745104,1.0,0
-0.10526315789473684,3,3,2,2,2,2,1.0201170676443283,-0.5268262356232515,7.0,1
-0.6842105263157895,-2,-2,-2,-2,-2,-2,-0.3326908249807248,0.15231582219459122,0.0,0
0.42105263157894735,-2,-2,-2,-2,-2,-2,-0.1247384073135808,24.690456947466583,0.0,0
0.5263157894736842,0,0,0,0,0,-2,0.806201123471748,15.72707491451663,0.0,0
-0.3157894736842105,0,-1,0,0,0,0,-0.33012603653643413,6.256885296860429,0.0,0
-0.21052631578947367,-1,2,0,0,0,0,-0.0735213129199251,-0.5268262356232515,1.0,1
-0.10526315789473684,-1,-1,-1,-1,-1,-1,-0.3104731483958271,-0.02946844886540255,0.0,0
-0.5789473684210527,-2,-2,-2,-2,-2,-2,-0.19812597359684042,-0.525085483369599,0.0,0
-0.10526315789473684,1,-2,-2,-2,-2,-1,-0.3497159850833163,-0.5268262356232515,0.5,0
0.7368421052631579,2,-1,0,0,0,0,-0.34897644485704843,24.094124961143923,1.0,0
1.894736842105263,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
-0.631578947368421,1,2,0,0,0,0,-0.033003949459506236,-0.5268262356232515,1.5,1
0.6842105263157895,0,0,0,0,0,0,2.8548062247258192,1.963692881566677,0.0,0
-0.3157894736842105,-2,-2,-2,-2,-2,-2,-0.31146444699699466,7.278209511967672,0.0,0
0.42105263157894735,-1,2,-1,-1,0,0,-0.3414079587116265,-0.5268262356232515,1.0,0
1.0,0,0,0,0,0,0,4.5132330495806645,2.5816599316133044,0.0,0
1.4210526315789473,0,0,0,-1,-1,-1,7.026001919657609,3.765122785203606,0.0,1
-0.10526315789473684,0,0,0,0,0,0,0.8683697071735402,0.7165682312713708,0.0,0
0.47368421052631576,-1,-1,-1,-1,-1,-1,-0.2985618302833855,0.5541809138949332,0.0,1
-0.3157894736842105,0,-1,-1,-1,-1,-2,0.507442606957972,1.002548958657134,0.0,0
-0.631578947368421,-1,-1,-1,-2,-2,-2,-0.31969379887652827,-0.17743239042586262,0.0,0
-0.42105263157894735,0,0,0,0,0,0,-0.06208204176042044,-0.15828411563568542,0.0,0
-0.42105263157894735,0,-1,-1,-2,-2,-2,-0.00010227683980299907,-0.49201119055020204,0.0,1
-0.3157894736842105,0,0,0,0,0,0,0.9104605604770821,0.6645943425551756,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.37939200352461727,-0.08119365868821883,0.0,0
0.3684210526315789,0,0,-1,-1,-2,-2,0.5797602001479081,-0.02946844886540255,0.0,0
-0.5789473684210527,0,0,0,0,0,0,0.1260758736802354,-0.02946844886540255,0.0,1
0.3157894736842105,0,0,0,0,0,0,2.734811889289255,1.2885296860428972,0.0,0
-0.631578947368421,1,-2,-2,-2,-2,-1,-0.3497159850833163,-0.5268262356232515,0.5,1
0.0,-1,-1,0,0,0,0,-0.3374427643069564,3.593783027665527,0.0,0
-0.5263157894736842,-1,2,-1,-1,0,0,-0.3394568313061539,-0.5268262356232515,1.0,1
0.7368421052631579,0,0,0,0,0,0,0.2016033861501424,-0.02946844886540255,0.0,0
-0.47368421052631576,0,0,0,2,2,-2,0.05940710902711123,-0.2080198943114703,2.0,0
-0.3157894736842105,-1,-1,-1,-1,-1,-1,-0.2590987050178591,1.565557973267019,0.0,0
-0.47368421052631576,0,0,0,0,0,-1,-0.16298994539990244,-0.20130556419023934,0.0,0
0.10526315789473684,2,2,0,0,0,0,2.051901562475414,-0.5268262356232515,2.0,1
-0.10526315789473684,0,0,0,0,0,0,0.3367818985728447,5.69014609884986,0.0,0
0.10526315789473684,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
0.5789473684210527,1,-2,-2,-1,-1,-1,-0.35009362264566585,-0.5268262356232515,0.5,0
0.05263157894736842,-2,-2,-2,-2,-2,-1,-0.3497159850833163,0.7332297171277588,0.0,1
-0.42105263157894735,1,2,0,0,0,0,0.2712775164036316,-0.5268262356232515,1.5,0
-0.631578947368421,0,0,0,0,0,0,-0.09594354318442874,-0.02946844886540255,0.0,0
-0.631578947368421,-2,-2,-2,-2,-2,-2,-0.3057369439680267,-0.29281939695368353,0.0,0
1.1578947368421053,-1,-1,-1,-1,-1,-1,-0.31826192311928625,1.9960211377059371,0.0,0
-0.3684210526315789,1,2,0,0,0,0,0.7716630214151967,-0.5255828411563569,1.5,1
-0.47368421052631576,2,2,0,0,0,-1,-0.15095274810001102,-0.278147342244327,2.0,0
0.42105263157894735,0,0,0,0,0,2,-0.10195427438515885,3.646005595275101,1.0,0
-0.3157894736842105,0,0,0,0,0,0,0.8358299372177552,0.5720857942182157,0.0,0
-0.631578947368421,2,2,2,0,0,0,-0.19653674885528613,0.21921044451352192,3.0,1
-0.2631578947368421,0,0,-2,-1,-1,-2,-0.2732915834028291,-0.5268262356232515,0.0,0
0.6842105263157895,-1,-1,-1,-1,-1,-1,-0.038652777996318034,8.130432079577245,0.0,0
-0.42105263157894735,0,0,0,0,0,0,0.30400610514059134,0.9267018961765621,0.0,0
0.3684210526315789,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
0.8421052631578947,0,0,0,0,0,0,0.046693311094676886,1.9599626981659932,0.0,0
0.631578947368421,0,0,0,0,0,0,1.2979953739398613,0.7911718992850482,0.0,0
0.3157894736842105,-2,-2,-2,-2,-2,-2,-0.3423205828206379,-0.3428038545228474,0.0,0
-0.5263157894736842,1,2,2,2,2,2,0.0237360942835114,-0.12894000621697232,5.5,1
-0.47368421052631576,0,0,0,0,0,0,-0.1350762355828993,-0.02946844886540255,0.0,0
-0.05263157894736842,0,0,0,0,0,0,1.248100011014429,0.21921044451352192,0.0,0
-0.05263157894736842,0,0,0,0,0,0,1.677788617374475,0.46788933789244636,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.4487986405047755,-0.1538078955548648,0.0,0
0.05263157894736842,0,-1,-1,-1,-1,-2,0.37836923512658727,-0.2577556729872552,0.0,0
-0.42105263157894735,1,2,2,2,2,2,-0.18605730650008653,-0.02946844886540255,5.5,1
-0.631578947368421,-1,0,0,0,0,-1,-0.3401176970402656,2.7064967360895245,0.0,0
-0.631578947368421,0,0,2,0,0,0,-0.12012808207323021,-0.054336338203295,1.0,0
-0.5789473684210527,0,0,0,0,0,0,0.011982125155382122,0.09487099782405968,0.0,0
-0.05263157894736842,0,0,0,0,0,0,1.5817427973502431,0.7081131488964875,0.0,0
-0.631578947368421,0,0,0,0,0,0,-0.20154044655641748,-0.23363382032949953,0.0,0
0.3157894736842105,1,-1,0,0,-1,-1,-0.3497159850833163,-0.29605222256760955,0.5,0
0.3157894736842105,2,2,2,2,2,2,1.0476688747974132,-0.5268262356232515,6.0,1
-0.47368421052631576,0,0,0,-1,0,0,0.5836939247557157,0.0523469070562636,0.0,0
1.894736842105263,-2,-1,0,0,-2,-2,-0.26913757021698426,7.258066521603979,0.0,0
0.3157894736842105,-1,-1,-2,-2,-1,-1,-0.33078690227054586,-0.5268262356232515,0.0,0
0.5263157894736842,0,0,0,0,0,0,0.41345805862823154,0.020267329810382345,0.0,0
-0.21052631578947367,2,2,2,2,2,2,0.042507828111969535,0.26521603978862296,6.0,1
0.631578947368421,-2,-2,-2,-1,0,0,-0.247832517741098,0.09487099782405968,0.0,0
-0.42105263157894735,2,2,2,2,0,0,0.17022799867826854,-0.5268262356232515,4.0,1
0.15789473684210525,-2,-2,-2,-2,-2,-2,-0.34804808584960584,4.128193969536835,0.0,1
-0.47368421052631576,1,2,0,0,-2,-2,-0.22946989127185183,-0.5268262356232515,1.5,1
0.9473684210526315,-2,-2,-2,-2,-2,-2,-0.33349330480071754,-0.05557973267018962,0.0,0
1.5263157894736843,0,0,0,0,2,2,0.2951630922222397,1.9599626981659932,2.0,0
0.15789473684210525,0,0,0,0,0,0,2.2131842713955283,1.4626049114081443,0.0,0
1.263157894736842,-2,-2,-2,-2,-2,-2,-0.14769562412474627,2.2613615169412498,0.0,0
-0.631578947368421,0,0,0,0,0,0,-0.05803817286359417,-0.18912029841467207,0.0,0
0.10526315789473684,0,0,0,0,0,0,0.08398502037669346,0.7170655890581287,0.0,0
0.631578947368421,1,-1,-1,-1,0,-1,-0.3497159850833163,-0.44923842088902705,0.5,0
-0.5789473684210527,0,0,0,-1,-1,-2,0.06732176293802024,-0.02946844886540255,0.0,0
0.10526315789473684,-1,-1,-2,-2,-2,-1,0.12650071593787862,-0.4942493005906124,0.0,0
0.05263157894736842,1,-2,-1,-1,0,-1,-0.35380705867543627,-0.5258315200497358,0.5,0
-0.3157894736842105,2,0,0,0,0,0,0.8641055496986767,0.21921044451352192,1.0,1
-0.2631578947368421,0,0,0,0,0,0,0.3200714364388778,-0.02399751321106621,0.0,0
0.7894736842105263,1,-2,-1,0,0,0,-0.3497159850833163,-0.5268262356232515,0.5,1
-0.47368421052631576,0,0,0,0,0,0,-0.05706260916085787,-0.19832141746969226,0.0,0
0.2631578947368421,2,2,2,2,0,0,2.2718911774424497,1.4178427105999378,4.0,1
1.631578947368421,-1,0,0,0,0,-1,3.066739571696065,2.041778054087659,0.0,0
-0.05263157894736842,0,0,0,0,0,0,1.5460088430129184,0.8660242461921045,0.0,0
-0.3157894736842105,0,-1,-1,2,2,2,-0.33023618082545275,-0.4333229717127759,3.0,0
-0.10526315789473684,0,0,-1,-1,0,0,0.053994303966767895,0.21921044451352192,0.0,0
1.105263157894737,-2,-2,-2,-2,-2,-2,-0.21674035844098627,8.452471246502952,0.0,0
0.47368421052631576,-1,-1,-1,-1,-1,-2,-0.34357937469513633,-0.42984146720547095,0.0,1
-0.47368421052631576,1,-2,-2,-2,-2,-1,-0.3497159850833163,-0.5268262356232515,0.5,0
1.105263157894737,-1,-1,-1,-1,-1,0,-0.18667096753890453,10.052222567609574,0.0,0
-0.2631578947368421,0,0,2,0,0,0,0.8635548282535837,4.446751631955237,1.0,0
0.631578947368421,-1,-1,-1,0,0,-1,-0.33191981495759443,-0.45446067764998443,0.0,1
1.1578947368421053,-1,-1,-1,-1,0,-1,-0.12262993092379589,3.2851725209822815,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.00614447783739556,-0.11202984146720547,0.0,0
0.0,0,0,0,0,0,0,1.1079020659921641,0.3435498912029841,0.0,0
-0.631578947368421,1,4,3,2,0,0,-0.007182981133856781,-0.5268262356232515,5.0,0
1.4736842105263157,-1,0,0,0,0,0,-0.3409201768602584,-0.2778986633509481,0.0,0
0.3157894736842105,0,0,0,0,0,0,0.08746243292999543,1.9599626981659932,0.0,0
0.3684210526315789,0,0,0,0,0,0,1.7697748336034491,1.002300279763755,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.21080830173241233,-0.2363692881566677,0.0,0
-0.21052631578947367,0,0,0,0,-1,-1,0.5075684861454219,0.0849238420889027,0.0,0
0.7368421052631579,-2,-2,-1,2,2,-2,-0.3599436690636162,-0.5268262356232515,2.0,0
-0.5789473684210527,1,2,0,0,0,0,0.1337230343178135,-0.5268262356232515,1.5,1
0.05263157894736842,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
-0.47368421052631576,2,2,2,0,0,0,0.32243167120356236,1.7831520049735778,3.0,0
0.8421052631578947,0,0,0,-1,0,0,1.9678614699542114,1.9599626981659932,0.0,0
-0.3157894736842105,0,0,0,-2,-2,-2,-0.2981369880257423,-0.278147342244327,0.0,0
0.5263157894736842,-1,-1,-1,-1,-1,-1,-0.2601057385174579,1.8157289400062169,0.0,0
-0.3684210526315789,1,2,0,0,0,0,-0.26455871477349613,-0.5268262356232515,1.5,1
-0.5789473684210527,0,0,-1,-1,-1,-1,-0.0582112567463377,-0.1538078955548648,0.0,1
0.05263157894736842,1,-2,-2,-2,-2,-1,-0.3497159850833163,-0.5268262356232515,0.5,0
-0.47368421052631576,-1,-1,-1,0,0,-1,-0.31003257123975264,-0.5268262356232515,0.0,0
-0.631578947368421,0,0,2,0,0,0,-0.12292889399398926,0.21921044451352192,1.0,0
0.8421052631578947,0,0,0,0,0,0,2.2155917108555063,0.8421510724277277,0.0,0
-0.631578947368421,-1,-1,-1,-1,-2,-2,-0.18791402451497174,-0.5268262356232515,0.0,1
-0.47368421052631576,1,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.5,0
-0.631578947368421,0,0,0,0,0,0,-0.13564269192642361,-0.2162262977929748,0.0,0
-0.3157894736842105,-1,-1,-1,-1,-1,-1,-0.34342202571082403,-0.3776188995958968,0.0,0
0.7368421052631579,0,0,0,0,0,-1,0.27439302629301526,1.716754740441405,0.0,0
1.631578947368421,-2,-2,-2,-2,-2,-2,-0.05611851525498403,-0.4300901460988499,0.0,0
-0.47368421052631576,1,2,2,0,0,2,0.449443771340456,0.09487099782405968,3.5,0
-0.21052631578947367,0,0,0,0,0,0,0.9821959624250626,0.48902704382965495,0.0,0
0.10526315789473684,-1,2,-1,-1,-2,-2,-0.3125186851918871,-0.5268262356232515,1.0,1
0.05263157894736842,-1,-1,-2,-1,-1,-1,-0.20043900366623132,-0.5268262356232515,0.0,0
0.21052631578947367,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
0.05263157894736842,2,2,2,2,2,0,0.747258193948358,0.7690394777743239,5.0,1
0.21052631578947367,0,0,0,0,0,0,1.4528110396047393,0.7165682312713708,0.0,0
0.3157894736842105,-1,-1,-1,0,0,0,-0.27757147577612384,7.800186509170034,0.0,0
-0.47368421052631576,0,0,-1,-1,0,0,0.047653139898981955,-0.02946844886540255,0.0,0
-0.3157894736842105,-1,-1,-1,-1,-1,-1,-0.34357937469513633,-0.42984146720547095,0.0,1
-0.10526315789473684,1,-2,-1,-1,-1,-1,-0.3497159850833163,-0.5268262356232515,0.5,1
1.4210526315789473,-1,-1,-2,-2,-2,-1,1.218848834830771,-0.5268262356232515,0.0,0
-0.15789473684210525,-1,4,3,2,3,2,1.1662313344767359,-0.5268262356232515,7.0,1
0.47368421052631576,0,0,0,0,0,0,2.2778232341510236,1.4626049114081443,0.0,0
1.105263157894737,-1,-1,-1,0,-1,-1,-0.25000393372460783,0.5424930059061237,0.0,0
-0.631578947368421,-1,-1,-1,-1,-1,-1,-0.33489371076109703,-0.29257071806030466,0.0,0
-0.3157894736842105,-2,-2,-2,-2,-2,-2,-0.3497159850833163,-0.5268262356232515,0.0,0
1.1578947368421053,-1,-1,-1,-1,-1,-1,-0.1689692068037701,-0.4504818153559217,0.0,0
-0.47368421052631576,1,2,2,0,0,0,-0.22871461614715277,-0.17867578489275723,2.5,0
-0.47368421052631576,0,0,0,0,0,0,0.7134911019149371,0.21921044451352192,0.0,0
-0.47368421052631576,0,0,0,0,0,0,0.4446131575220682,1.1515076157911097,0.0,0
-0.21052631578947367,1,3,3,2,2,2,1.2187229556433212,0.46788933789244636,6.5,1
1.3157894736842106,0,0,0,0,0,0,4.971417556999669,1.6461299347217906,0.0,0
0.21052631578947367,0,0,0,0,0,0,2.3272308152250876,1.2604289710910785,0.0,0
0.3157894736842105,0,0,0,0,0,0,1.3284266675058614,0.39129623873173763,0.0,0
-0.631578947368421,-2,-2,-2,-2,-2,-2,-0.3210470001416141,0.19185576624184023,0.0,0
0.3684210526315789,0,0,0,0,0,0,1.6037244504586723,0.7165682312713708,0.0,0
0.42105263157894735,-1,-1,-1,-1,-1,-1,-0.3135257186914858,-0.278147342244327,0.0,0
0.7368421052631579,0,0,0,0,0,0,-0.19401916510628925,0.22194591234069008,0.0,0
1.0526315789473684,0,0,0,0,0,0,1.7390760467641182,0.788685110351259,0.0,0
-0.631578947368421,1,2,0,0,-1,0,-0.25403206772300285,-0.5268262356232515,1.5,1
